"","loc","lon","lat"
"3365","Irene , TX",-96.8713855,31.9921
"3366","Pocahontas , MO",-89.6389863,37.5011609
"3367","Ringtown , PA",-76.2296624,40.8586985
"3368","Joppa , AL",-86.5578001,34.2983556
"3369","Dobson , NC",-80.722567,36.3956891
"3370","Palatka , FL",-81.6375819,29.6485801
"3371","Rowes Run , PA",-79.816988,40.0095195
"3372","George , IA",-96.0022431,43.3438624
"3373","Malden , MO",-89.9664798,36.5570028
"3374","North Conway , NH",-71.1284041,44.0536805
"3375","Ashland , OH",-82.3182178,40.8686675
"3376","Wakefield , RI",-71.5015546,41.4381721
"3377","Solon , OH",-81.4412259,41.3897764
"3378","Roslindale , MA",-71.1270268,42.2832142
"3379","Simi Valley , CA",-118.781482,34.2694474
"3380","Thompson , NE",-97.2586485,40.0683367
"3381","Endicott , NY",-76.0493684,42.098408
"3382","Neenah , WI",-88.462609,44.1858193
"3383","Durham , AR",-93.9804761,35.9495238
"3384","Poplar Bluff , MO",-90.392888,36.7569994
"3385","Carlstadt , NJ",-74.0906974,40.8403778
"3386","Reedley , CA",-119.4504029,36.5963395
"3387","Jasper , TN",-85.6260789,35.0742448
"3388","Sidney , OH",-84.1554987,40.2842164
"3389","Summit , NJ",-74.3646122,40.7146376
"3390","Coffeeville , AL",-88.0897308,31.7579353
"3391","Delray , MI",-83.1030055,42.2970003
"3392","East Providence , RI",-71.3700545,41.8137116
"3393","Upland , PA",-75.3823969,39.8556803
"3394","Porter , ME",-70.9332266,43.7961667
"3395","Remsen , IA",-95.9733503,42.8125933
"3396","Latham , MO",-92.6824136,38.5608587
"3397","Raceland , LA",-90.5989759,29.7274331
"3398","Love , MS",-89.9700902,34.7534336
"3399","Monday , OH",-82.210554,39.4919436
"3400","Freeport , NY",-73.5831835,40.6576022
"3401","Sandborn , IN",-87.1866794,38.8964349
"3402","Evansville , WI",-89.2992838,42.7802831
"3403","Wolf Point , MT",-105.6405566,48.0905736
"3404","Lincolnton , NC",-81.2545251,35.473745
"3405","Essex , MA",-70.7829315,42.6319582
"3406","Blackfoot , ID",-112.3449773,43.1904709
"3407","Thurber , TX",-98.4172728,32.5073531
"3408","Glen Carbon , IL",-89.983158,38.7483814
"3409","Spencer , OH",-82.1232075,41.1003323
"3410","Whiteman AFB , MO",-93.5605515,38.7289955
"3411","Satellite Beach , FL",-80.5900519,28.1761233
"3412","Parkersburg , IA",-92.7868634,42.5774797
"3413","Clinton , MO",-93.7782689,38.3686324
"3414","Maria Stein , OH",-84.4838865,40.4076633
"3415","Buckley , IL",-88.0380959,40.5969794
"3416","Burgettstown , PA",-80.3928423,40.3820132
"3417","Forest City , PA",-75.4665719,41.6514722
"3418","Marengo , IL",-88.6084269,42.2486332
"3419","Lindsborg , KS",-97.6744838,38.5736176
"3420","Iron Mountain , MI",-88.0659603,45.8202334
"3421","Chelmsford , MA",-71.3672838,42.5998139
"3422","Keokuk , IA",-91.3963966,40.4044731
"3423","Lake , MS",-89.3286753,32.3431999
"3424","Laurens , IA",-94.8519296,42.8466398
"3425","Bennington , VT",-73.1967741,42.8781345
"3426","Unionville , IL",-88.546712,37.1222781
"3427","Kenney , TX",-96.3269097,30.047721
"3428","Ball Ground , GA",-84.3779515,34.3372664
"3429","Greencastle , IN",-86.8647316,39.6444898
"3430","Bible Grove , IL",-88.4461578,38.8719899
"3431","New Holland , OH",-83.2568582,39.5539511
"3432","Utica , MI",-83.0335384,42.6261446
"3433","North Truro , MA",-70.0971881,42.0393199
"3434","Monroeville , PA",-79.7881024,40.4211798
"3435","St. Joseph , MI",-86.4895463,42.0938577
"3436","East Brookfield , MA",-72.046446,42.2266927
"3437","Mauch Chunk , PA",-75.7324127,40.8759235
"3438","Eagle Pass , TX",-100.4995214,28.7091433
"3439","North Andover , MA",-71.1350575,42.6987024
"3440","Cass City , MI",-83.1746693,43.6008515
"3441","Lowell , AZ",-109.8936853,31.4278776
"3442","Elm Grove , WV",-80.6570461,40.0440048
"3443","Govanstown , MD",-76.6072766,39.3496003
"3444","Clarksburg , MA",-73.092685,42.7170314
"3445","Brooksville , MS",-88.5822673,33.2345685
"3446","Far Rockaway , NY",-73.7448437,40.5998931
"3447","Springerville , AZ",-109.2859196,34.1333799
"3448","Clarendon , PA",-79.0930974,41.7800604
"3449","Cromwell , IN",-85.6158185,41.4006035
"3450","Marinette , WI",-87.6306623,45.0999849
"3451","St. Albans , ME",-69.4100475,44.9100606
"3452","Cortland , NY",-76.1804843,42.6011813
"3453","Crestwood , IL",-87.7525511,41.6611444
"3454","Albion , NE",-98.0012091,41.6918434
"3455","Dunellen , NJ",-74.4718201,40.5892696
"3456","Petoskey , MI",-84.9553296,45.3733428
"3457","Edgewood , KY",-84.581888,39.0186719
"3458","San Quentin , CA",-122.484704,37.9413246
"3459","Montrose , MI",-83.8927439,43.1766935
"3460","Bridgton , ME",-70.7128684,44.0548021
"3461","North Windham , ME",-70.4383871,43.8342433
"3462","Catonsville , MD",-76.7319161,39.2720509
"3463","Boonton , NJ",-74.4087405,40.904019
"3464","Port Byron , IL",-90.3354061,41.6064219
"3465","Bonne Terre , MO",-90.5554039,37.9231069
"3466","St. Helens , OR",-122.8212356,45.858961
"3467","Sweetwater , TX",-100.4059384,32.4709519
"3468","Fairfield , AL",-86.9119366,33.4859402
"3469","Harrisburg , AR",-90.7167786,35.5642471
"3470","Grosvenor Dale , CT",-71.8986833,41.9856531
"3471","South Kingstown , RI",-71.524667,41.4475686
"3472","Bascom , OH",-83.2821145,41.1326635
"3473","Utopia , TX",-99.5269926,29.6152274
"3474","Little River , KS",-98.0119966,38.3980652
"3475","Waukee , IA",-93.8855768,41.6119903
"3476","Red Creek , NY",-76.7235636,43.247289
"3477","Big River , MO",-90.6698329,38.2306483
"3478","Sutton , VT",-72.0256525,44.6331085
"3479","Brandon , TX",-96.964192,32.0455747
"3480","Braintree , MA",-71.0040013,42.2079017
"3481","L'Anse , MI",-88.4529085,46.7565991
"3482","Fontanet , IN",-87.2434821,39.5753699
"3483","Spavinaw , OK",-95.0466277,36.3911976
"3484","Bristol , PA",-74.8518311,40.1006661
"3485","Northfork , WV",-81.4401034,37.420948
"3486","Metropolis , IL",-88.7319979,37.1511655
"3487","Tuscumbia , AL",-87.70253,34.7312005
"3488","Chalmette , LA",-89.9635162,29.942783
"3489","Sutherland , NE",-101.1268239,41.1566621
"3490","Adrian , MO",-94.3516159,38.397518
"3491","Streetman , TX",-96.3249769,31.8773839
"3492","Plymouth County , IA",-96.1526985,42.776665
"3493","Campbellsburg , KY",-85.2027327,38.5236762
"3494","Somerset , PA",-79.0780831,40.008411
"3495","Richburg , SC",-81.0195262,34.7159745
"3496","Hibbing , MN",-92.9376887,47.4271546
"3497","Dravosburg , PA",-79.8861602,40.3506251
"3498","Vacaville , CA",-121.9877444,38.3565773
"3499","Pratt , KS",-98.7375911,37.6439071
"3500","Highlands , TX",-95.0560404,29.818836
"3501","Bellingham , WA",-122.4786854,48.7519112
"3502","Artesia , CA",-118.0831212,33.8658484
"3503","New Albany , MS",-89.0078418,34.4942683
"3504","Sunnyvale , CA",-122.0363496,37.36883
"3505","Valley Falls , KS",-95.460253,39.3433316
"3506","Audubon , MN",-95.9817183,46.8632921
"3507","Randolph , IA",-95.5663852,40.8730547
"3508","Libertyville , IL",-87.9531303,42.2830786
"3509","Salineville , OH",-80.8378609,40.6225623
"3510","Van Vorst , NJ",-74.0412686,40.7143959
"3511","Williams , OK",-94.5485543,35.1648191
"3512","Americus , GA",-84.2326876,32.0723861
"3513","Axton , VA",-79.711978,36.659582
"3514","Ridgecrest , CA",-117.6708966,35.6224561
"3515","Hollidaysburg , PA",-78.3889024,40.4272949
"3516","Seymour , MO",-92.7687818,37.1464398
"3517","Dixon , MO",-92.0937783,37.9917061
"3518","Brownstown , PA",-76.2142726,40.1253022
"3519","Temple , OK",-98.235878,34.2720338
"3520","Wawawai , WA",-117.375301,46.6360267
"3521","Rich Square , NC",-77.2844116,36.274044
"3522","La Junta , CO",-103.5438321,37.9850091
"3523","Weiser , ID",-116.9693327,44.2509976
"3524","Hilo , HI",-155.0868193,19.7241106
"3525","Marshall , MO",-93.1968704,39.1230777
"3526","Fairbault , MN",-93.268827,44.2949636
"3527","Bellaire , MI",-85.2111728,44.9802822
"3528","Pen Argyl , PA",-75.2549025,40.8687064
"3529","Factoryville , PA",-75.7826932,41.5631327
"3530","Columbia , IL",-90.2012239,38.4436637
"3531","Bechtelsville , PA",-75.6290752,40.3734297
"3532","Maryvale , AZ",-112.1776524,33.5019864
"3533","West Rush , NY",-77.6994469,42.9764517
"3534","Seville , OH",-81.86236,41.010055
"3535","Guy's Mills , PA",-79.9775565,41.6300555
"3536","Mitchellville , MD",-76.8201976,38.9382537
"3537","Raleigh , IL",-88.5319958,37.8269921
"3538","New Port , MD",-76.904915,38.420158
"3539","North Bend , PA",-77.702208,41.3500672
"3540","Roxborough , PA",-75.2420722,40.0548134
"3541","Leesville , VA",-79.3850262,37.1193104
"3542","Grand Junction , CO",-108.5506486,39.0638705
"3543","Omer , MI",-83.8544333,44.0475198
"3544","Stony Brook , NY",-73.1409429,40.9256538
"3545","Clearwater , KS",-97.504492,37.5027959
"3546","Wellsville , MO",-91.5701623,39.0719844
"3547","Amory , MS",-88.488099,33.9842768
"3548","Lawton , MI",-85.8469539,42.1672629
"3549","Olney , MD",-77.066923,39.1531627
"3550","New Castle , DE",-75.5668166,39.6620397
"3551","Marshall , IL",-87.6936384,39.3914252
"3552","Locust Grove , OK",-95.1677401,36.2000936
"3553","Youngsville , NC",-78.4744439,36.0248732
"3554","Henderson , NC",-78.399201,36.3294305
"3555","Loma Linda , CA",-117.2611527,34.0483474
"3556","Litchfield , IL",-89.6542579,39.1753256
"3557","Laconia , IN",-86.0855232,38.031738
"3558","Canal Dover , OH",-81.4740054,40.5206198
"3559","Liberty , KY",-84.9393979,37.3184064
"3560","Westfield , AL",-86.9405484,33.4845516
"3561","Evans City , PA",-80.062838,40.7692321
"3562","Bryant , AR",-92.4890469,34.5959265
"3563","Smithville , GA",-84.2518549,31.9004451
"3564","Austin , MS",-90.4492675,34.6406573
"3565","Pittsburgh , TX",-94.9657688,32.9954021
"3566","Lost Nation , IA",-90.8176431,41.9639095
"3567","Vernon , AL",-88.1089185,33.7570541
"3568","Randolph , MA",-71.042551,42.1619739
"3569","Blanco , OK",-95.7744324,34.7512088
"3570","Adams , MA",-73.1174344,42.6242251
"3571","Mamaroneck , NY",-73.7326309,40.9487097
"3572","Graniteville , MO",-90.6798463,37.6503273
"3573","Kentfield , CA",-122.5571997,37.9521465
"3574","Marietta , OH",-81.4548436,39.415352
"3575","Ypsilanti , MI",-83.6129939,42.2411499
"3576","Ashland , MA",-71.4633956,42.2612067
"3577","Fortenia , PA",-75.2935105,41.5775876
"3578","Norwalk , CT",-73.4081575,41.117744
"3579","Hardwick , MA",-72.1986558,42.3490548
"3580","Milton , PA",-76.8477412,41.0120296
"3581","Gorsuch Mills , MD",-76.5880236,39.7070484
"3582","Stanley , NY",-77.0959499,42.8249242
"3583","Coldspring , TX",-95.1293818,30.592421
"3584","Cynthiana , KY",-84.2941013,38.3903526
"3585","Florissant , MO",-90.322614,38.789217
"3586","Laramie , WY",-105.5911007,41.3113669
"3587","Lewisburg , PA",-76.8844101,40.9645293
"3588","Clay Center , OH",-83.3618725,41.5633831
"3589","Wayne , WV",-82.4423747,38.2214748
"3590","North Powell , VT",-71.6573371,44.4850313
"3591","Batesville , IN",-85.222184,39.3000511
"3592","Saranac Lake , NY",-74.1312662,44.329496
"3593","Omak , WA",-119.5275506,48.4109853
"3594","Angel's Camp , CA",-120.5385299,38.0677832
"3595","Coal Run , PA",-76.5364619,40.7898476
"3596","Jenison , MI",-85.7919784,42.907248
"3597","Wakefield , PA",-76.180313,39.774982
"3598","Malvern , AR",-92.8129462,34.3623149
"3599","Florence , CO",-105.1185988,38.3902777
"3600","Beaver , PA",-80.3047846,40.6953437
"3601","Manchester , IA",-91.4579698,42.4857853
"3602","Steens , MS",-88.3161478,33.5634498
"3603","Stockbridge , GA",-84.2338093,33.5442781
"3604","Stevens Point , WI",-89.574563,44.5235792
"3605","Fort Meade , FL",-81.8017491,27.7522526
"3606","Hollis , OK",-99.9120456,34.6883948
"3607","Gagetown , MI",-83.2449503,43.6572395
"3608","Napa County , CA",-122.2653887,38.5024689
"3609","Hawthorne Township , IL",-88.0705319,38.0685259
"3610","Williamsburg , KS",-95.4669245,38.4805696
"3611","Eckley , PA",-75.8560535,40.995162
"3612","White Hall , IL",-90.403177,39.4369917
"3613","Gainesville , TX",-97.1333453,33.6259414
"3614","Palos Hills , IL",-87.8169984,41.6966992
"3615","Batchtown , IL",-90.6576221,39.0331047
"3616","Jeddo , PA",-75.8963099,40.9956401
"3617","Shawmut , AL",-85.1832744,32.8404067
"3618","Perry , AR",-92.7940557,35.0475869
"3619","Galva , KS",-97.5375375,38.3819523
"3620","Eddystone , PA",-75.3443561,39.8601125
"3621","Barnesville , OH",-81.1764961,39.9881261
"3622","Groveland , MA",-71.0314451,42.7603688
"3623","Branford , CT",-72.8141185,41.2799027
"3624","La Veta , CO",-105.0077747,37.5050118
"3625","Luhrig , OH",-82.1832024,39.3334053
"3626","Truxton , NY",-76.0285349,42.7120125
"3627","Intercourse , PA",-76.1075043,40.0383787
"3628","Miners Mills , PA",-75.8318615,41.2670255
"3629","Wrightsville , OH",-83.5121359,38.7028515
"3630","Riverside , IA",-91.5812759,41.4797413
"3631","Walled Lake , MI",-83.4810481,42.537811
"3632","Williamsburg County , SC",-79.6502105,33.6293606
"3633","Delphos , KS",-97.7719828,39.2738894
"3634","Logan , IA",-95.7891614,41.6430472
"3635","Morgan , TX",-97.6083551,32.0187622
"3636","Grafton , OH",-82.0545892,41.2725522
"3637","Piney Flats , TN",-82.3048542,36.4192723
"3638","McSherrystown , PA",-77.0113699,39.8073216
"3639","Conway , AR",-92.4421011,35.0886963
"3640","Bee Branch , AR",-92.3946005,35.4509118
"3641","Weston , MA",-71.3031132,42.3667625
"3642","Leonard , TX",-96.2474785,33.3795549
"3643","Sacramento County , CA",-121.3541631,38.47467
"3644","Randolph , NY",-78.9753174,42.162005
"3645","Kissimmee , FL",-81.407571,28.2919557
"3646","North Plainfield , NJ",-74.4273743,40.6301025
"3647","Stockport , IA",-91.8351687,40.8575265
"3648","Jones , LA",-91.6476953,32.9681731
"3649","Hot Springs , AR",-93.0551795,34.5037004
"3650","Palmyra , IL",-89.9959401,39.4347699
"3651","Alamogordo , NM",-105.960265,32.8995325
"3652","Latta , SC",-79.4311616,34.3371047
"3653","Scammon , KS",-94.8249602,37.2775569
"3654","NA , CA",-121.336957,38.5626573
"3655","Stevenson , AL",-85.8394199,34.8686932
"3656","Minooka , PA",-75.6959596,41.3798036
"3657","Lexington , MA",-71.2271531,42.4473497
"3658","Millville , MA",-71.5808973,42.0278756
"3659","Iberia , OH",-82.8435312,40.6704404
"3660","Garrard County , KY",-84.564147,37.6413234
"3661","Strasburg , VA",-78.358616,38.9887199
"3662","Avon Park , FL",-81.5061862,27.5958672
"3663","Montrose , IA",-91.414876,40.5322644
"3664","Maysville , NC",-77.2313436,34.9048814
"3665","Chase City , VA",-78.458331,36.7993087
"3666","Batavia , NY",-78.1875167,42.9981156
"3667","Carteret , NJ",-74.2282005,40.5773266
"3668","Osceola Mills , PA",-78.2705706,40.8500581
"3669","Lead Mine , MO",-92.9365177,37.8225315
"3670","Helena , MT",-112.0391057,46.5891452
"3671","Lake Crystal , MN",-94.2185569,44.1049223
"3672","Paynesville , MO",-90.9004091,39.2625468
"3673","Cherokee , IA",-95.5515431,42.7496413
"3674","Brevard , NC",-82.7342919,35.2334472
"3675","Pampa , TX",-100.9598709,35.5361559
"3676","Cramerton , NC",-81.0717324,35.2359757
"3677","Rowlesburg , WV",-79.6708726,39.348604
"3678","Glen Campbell , PA",-78.8269753,40.8208976
"3679","Woodville , OR",-94.4154758,30.7752011
"3680","Taylortown , LA",-93.5960094,32.3865439
"3681","Taloga , OK",-98.9637073,36.0386532
"3682","Fort Bragg , NC",-79.0079949,35.1414552
"3683","Chester , WV",-80.5628478,40.6131203
"3684","Dublin , OH",-83.1140771,40.0992294
"3685","Watertown , WI",-88.7289918,43.1947211
"3686","Independence , KS",-95.7083131,37.2242358
"3687","Brunswick , ME",-69.966996,43.9140162
"3688","Elkridge , MD",-76.7625073,39.1978788
"3689","Grand Blanc , MI",-83.6299518,42.9275277
"3690","Quantico , VA",-77.2900787,38.5229229
"3691","Amherst , WI",-89.2848359,44.4508079
"3692","Nanty Glo , PA",-78.8333571,40.4722936
"3693","Superior , CO",-105.1685977,39.9527634
"3694","Greensburg , IN",-85.483581,39.3372722
"3695","Hematite , MO",-90.4809569,38.201999
"3696","Corona , NY",-73.8642613,40.7449859
"3697","Kent , OH",-81.3578859,41.1536674
"3698","Wilmar , CA",-121.3210619,37.9506737
"3699","Argos , IN",-86.2539519,41.2376688
"3700","Mount Calm , TX",-96.8791613,31.7562739
"3701","Gonzales , TX",-97.4524926,29.5016257
"3702","Salt Rock , WV",-82.2207706,38.3231877
"3703","Jupiter , FL",-80.0942087,26.9342246
"3704","Linden , TN",-87.8394704,35.6172917
"3705","Port Norris , NJ",-75.035178,39.2459477
"3706","Pittsburg , CA",-121.8846806,38.0279762
"3707","Trenton , MO",-93.6166074,40.0789018
"3708","Kellerman , AL",-87.3047221,33.34067
"3709","Yazoo City , MS",-90.4056468,32.8551326
"3710","Hammond , LA",-90.4611995,30.5043583
"3711","Riley , MI",-82.7994194,42.9290398
"3712","Vinton , IA",-92.0185651,42.1646477
"3713","Minersville , PA",-76.2621697,40.6906451
"3714","Berwyn , IL",-87.7936685,41.8505874
"3715","Woodville , OH",-83.3657601,41.4514404
"3716","Conestoga , PA",-76.3379045,39.9454909
"3717","Oil City , PA",-79.7064413,41.4339484
"3718","Malvern , IA",-95.5851456,41.006292
"3719","Tecumseh , MI",-83.9449417,42.0039331
"3720","Annville , PA",-76.5152443,40.3295359
"3721","Fairfield , IN",-95.9369247,36.7206137
"3722","Salem , MI",-83.6135572,42.3929212
"3723","Celeste , TX",-96.1946983,33.2942791
"3724","Wagram , OH",-82.7304486,39.9567304
"3725","Randolph , NJ",-74.5747248,40.8478065
"3726","Alhambra , CA",-118.1270146,34.095287
"3727","Cumru Township , PA",-75.9579358,40.270762
"3728","Minden , NE",-98.9478594,40.4986252
"3729","Gause , TX",-96.7213641,30.7851923
"3730","Burlington , WI",-88.2762026,42.6780726
"3731","Greenville , IN",-85.9863593,38.3725644
"3732","Etna , OH",-82.6826386,39.95734
"3733","Powhatan Court House , VA",-77.9181911,37.5417736
"3734","Mount Carroll , IL",-89.9781797,42.0950233
"3735","Spiceland , IN",-85.4388608,39.838379
"3736","Majorsville , WV",-80.5197936,39.9656315
"3737","Schuylerville , NY",-73.5817825,43.1000755
"3738","Exeter , CA",-119.1420517,36.2960613
"3739","Ranger , TX",-98.6789477,32.4698522
"3740","Knoxville , OH",-84.3146722,40.4936586
"3741","South Williamstown , MA",-73.2414955,42.6606365
"3742","Scheneves , NY",-74.8209875,42.5489656
"3743","Saugus , CA",-118.5404007,34.4135244
"3744","Zeigler , IL",-89.0520194,37.8994945
"3745","State College , PA",-77.8600012,40.7933949
"3746","North Vandergrift , PA",-79.5597219,40.607222
"3747","New Wilmington , PA",-80.3328428,41.1222812
"3748","Chapel Hill , TN",-86.6933305,35.6264581
"3749","Kingman , AZ",-114.0530065,35.189443
"3750","Highland , KS",-95.2696985,39.8597208
"3751","Dickson , TN",-87.3877899,36.0770048
"3752","Franklin , NE",-98.9525807,40.0961242
"3753","Colony , OK",-98.6767351,35.3486655
"3754","Belton , TX",-97.464453,31.0560132
"3755","Pleasant Grove , MS",-90.0895359,34.4392739
"3756","Freeburg , PA",-76.9394217,40.7631404
"3757","Demorest , GA",-83.5451724,34.565098
"3758","Leakesville , MS",-88.5577993,31.1557373
"3759","Nokomis , IL",-89.285085,39.3011566
"3760","Great Lakes , IL",-87.8415418,42.312403
"3761","Campbell , OH",-80.5992396,41.0783918
"3762","Rockingham , NC",-79.7739457,34.9393201
"3763","DeWitt , IA",-90.5389662,41.8239952
"3764","Brooksville , KY",-84.0657632,38.6825719
"3765","Oneida , IL",-90.2254002,41.0722596
"3766","Batesville , AR",-91.6409721,35.769799
"3767","Loving , NM",-104.095773,32.2862317
"3768","Wellston , OH",-82.5329377,39.1234054
"3769","Bronxville , NY",-73.8320784,40.9381544
"3770","Mooresburg , TN",-83.2277813,36.3471184
"3771","Bellemont , NC",-79.443333,36.025556
"3772","Bay , AR",-90.5623305,35.742299
"3773","Delhi , LA",-91.4931736,32.4576421
"3774","Smithville , TX",-97.1594321,30.0085542
"3775","Jena , LA",-92.1337448,31.6832271
"3776","Loveland , CO",-105.0749801,40.3977612
"3777","Clinton , TN",-84.1318632,36.1034126
"3778","Jackson County , IN",-86.0529604,38.8794321
"3779","Elberton , GA",-82.8670839,34.1112226
"3780","Hedley , TX",-100.6604111,34.8669964
"3781","Pickerington , OH",-82.7535049,39.8842304
"3782","Reagan , OK",-96.7216715,34.348982
